brand,eans,file_urls,files,model,model_2,product,product_lang,source,thumb,type,url
Tp-link,,"https://static.tp-link.com/2021/202102/20210205/VIGI C400HP-4&VIGI C400HP-2.8(UN)1.0_Datasheet.pdf,https://static.tp-link.com/manual/2021/202107/20210722/7106509296_VIGI C400HP-4(UN)1.0_QIG_V1.pdf,https://www.tp-link.com/us/user-guides/vigi-security-manager/",,VIGI C400HP,,VIGI Surveillance VIGI Network Camera,en,tp-link.com,https://static.tp-link.com/VIGIC400HP03normal_16148285421991.jpg,Datasheet,https://www.tp-link.com/en/support/download/vigi-c400hp/v1/
Tp-link,,"https://static.tp-link.com/upload/product-overview/2021/202109/20210909/VIGI C400HP-4&VIGI C400HP-2.8(UN)2.0_Datasheet.pdf,https://www.tp-link.com/us/user-guides/vigi-security-manager/",,VIGI C400HP,,VIGI Surveillance VIGI Network Camera,en,tp-link.com,https://static.tp-link.com/VIGIC400HP03normal_16148285421991.jpg,Datasheet,https://www.tp-link.com/en/support/download/vigi-c400hp/v2/
Tp-link,,"https://static.tp-link.com/upload/manual/2021/202108/20210826/7106509297_VIGI C300HP-4(UN)_QIG_V1.pdf,https://www.tp-link.com/us/user-guides/vigi-security-manager/",,VIGI C300P,,VIGI Surveillance VIGI Network Camera,en,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/en/support/download/vigi-c300p/v2/
Tp-link,,"https://static.tp-link.com/2019/201911/20191119/Datasheet_EAP320 V2 & EAP245 V1.pdf,https://static.tp-link.com/2019/201907/20190708/1910012624-Omada Controler-3.2.1-UG.pdf,https://static.tp-link.com/2019/201905/20190530/1910012573-Omada Controler-3.1.13-UG.pdf,https://static.tp-link.com/2019/201903/20190319/1910012506_Omada Controller Software 3.1.4_UG.pdf,https://static.tp-link.com/2018/201811/20181109/1910012484_Omada Controller Software 3.0.5_UG.pdf,https://static.tp-link.com/2018/201810/20181015/1910012479_Omada Controller Software 3.0.2_UG.pdf,https://static.tp-link.com/2018/201807/20180724/1910012394_Omada Controller Software 2.7.0_UG.pdf,https://static.tp-link.com/2018/201803/20180307/1910012370_Omada Controller Software 2.6.0_UG.pdf,https://static.tp-link.com/2017/201711/20171117/1910012227_EAP Controller 2.5_UG.pdf,https://static.tp-link.com/1910012206_EAP Controller_V2.4.8_UG.pdf,https://static.tp-link.com/7106507581_EAP245(EU)(US)_V1_IG.pdf",,EAP245,,Omada Cloud SDN Access Points,en,tp-link.com,https://static.tp-link.com/EAP115_2.0_1501059075807o.jpg,Datasheet,https://www.tp-link.com/en/support/download/eap245/v1/
Tp-link,,"https://static.tp-link.com/2021/202102/20210205/VIGI C300P-4&VIGI C300P-6(UN)1.0_Datasheet.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210826/7106509297_VIGI C300HP-4(UN)_QIG_V1.pdf,https://www.tp-link.com/us/user-guides/vigi-security-manager/",,VIGI C300P,,VIGI Surveillance VIGI Network Camera,en,tp-link.com,https://static.tp-link.com/C300HP-4_UN_1.0_normal_1599098950200k.png,Datasheet,https://www.tp-link.com/en/support/download/vigi-c300p/v1/
Tp-link,,"https://static.tp-link.com/upload/product-overview/2021/202107/20210730/EAP Datasheet.pdf,https://static.tp-link.com/upload/manual/2021/202107/20210729/7106509316_EAP245(5-pack)EU_IG.pdf,https://www.tp-link.com/us/user-guides/omada-sdn-software-controller/,https://static.tp-link.com/2020/202012/20201223/1910012926-Omada SDN Controller 4.2.4-User Guide.pdf,https://static.tp-link.com/2020/202012/20201223/1910012926-Omada SDN Controller 4.2.4-User Guide.pdf,https://static.tp-link.com/2020/202008/20200821/1910012864-Omada SDN Controller User Guide.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210810/EAP_Overview of Regulatory Compliance.pdf,https://static.tp-link.com/2019/201907/20190708/1910012624-Omada Controler-3.2.1-UG.pdf,https://static.tp-link.com/2019/201905/20190530/1910012573-Omada Controler-3.1.13-UG.pdf,https://static.tp-link.com/2019/201903/20190319/1910012506_Omada Controller Software 3.1.4_UG.pdf,https://static.tp-link.com/2018/201811/20181109/1910012484_Omada Controller Software 3.0.5_UG.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210826/1910012995-EAP110_UG.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210810/7106509267_EAP225_IG.pdf,https://static.tp-link.com/2018/201803/20180307/1910012370_Omada Controller Software 2.6.0_UG.pdf",,EAP245,,Omada Cloud SDN Access Points,en,tp-link.com,https://static.tp-link.com/EAP115(EU)4.0-F_normal_1593323206680k.png,Datasheet           ,https://www.tp-link.com/en/support/download/eap245/v3/
Tp-link,,"https://static.tp-link.com/upload/product-overview/2021/202107/20210730/EAP Datasheet.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210826/1910012995-EAP110_UG.pdf",,EAP620 HD,,Omada Cloud SDN Access Points,en,tp-link.com,,Datasheet,https://www.tp-link.com/en/support/download/eap620-hd/v2/
Tp-link,,"https://static.tp-link.com/upload/product-overview/2021/202107/20210730/EAP Datasheet.pdf,https://static.tp-link.com/manual/2021/202107/20210722/7106509292_EAP Series__IG.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210826/1910012995-EAP110_UG.pdf",,EAP115,,Omada Cloud SDN Access Points,en,tp-link.com,,Datasheet,https://www.tp-link.com/en/support/download/eap115/v5/
Tp-link,,"https://static.tp-link.com/2021/202103/20210304/EAP Datasheet.pdf,https://www.tp-link.com/us/user-guides/omada-sdn-software-controller/,https://static.tp-link.com/2020/202012/20201223/1910012926-Omada SDN Controller 4.2.4-User Guide.pdf,https://static.tp-link.com/2020/202012/20201223/1910012926-Omada SDN Controller 4.2.4-User Guide.pdf,https://static.tp-link.com/2020/202008/20200821/1910012864-Omada SDN Controller User Guide.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210810/EAP_Overview of Regulatory Compliance.pdf,https://static.tp-link.com/2020/202006/20200619/Omada-EAP-Authentication.pdf,https://static.tp-link.com/2019/201907/20190708/1910012624-Omada Controler-3.2.1-UG.pdf,https://static.tp-link.com/2019/201905/20190530/1910012573-Omada Controler-3.1.13-UG.pdf,https://static.tp-link.com/2019/201903/20190319/1910012506_Omada Controller Software 3.1.4_UG.pdf,https://static.tp-link.com/2018/201811/20181109/1910012484_Omada Controller Software 3.0.5_UG.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210826/1910012995-EAP110_UG.pdf,https://static.tp-link.com/2018/201810/20181015/1910012479_Omada Controller Software 3.0.2_UG.pdf,https://static.tp-link.com/2018/201807/20180724/1910012394_Omada Controller Software 2.7.0_UG.pdf,https://static.tp-link.com/2017/201711/20171117/1910012227_EAP Controller 2.5_UG.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210810/7106509267_EAP225_IG.pdf",,EAP115,,Omada Cloud SDN Access Points,en,tp-link.com,https://static.tp-link.com/EAP115(EU)4.0-F_normal_1593323303811i.png,Datasheet,https://www.tp-link.com/en/support/download/eap115/v4/
Tp-link,,"https://static.tp-link.com/2021/202102/20210205/VIGI C400P-4&VIGI C400P-2.8(UN)1.0_Datasheet.pdf,https://static.tp-link.com/manual/2021/202107/20210722/7106509296_VIGI C400HP-4(UN)1.0_QIG_V1.pdf,https://www.tp-link.com/us/user-guides/vigi-security-manager/",,VIGI C400P,,VIGI Surveillance VIGI Network Camera,en,tp-link.com,https://static.tp-link.com/C400HP-4_UN_1.0_normal_1599102430735n.png,Datasheet,https://www.tp-link.com/en/support/download/vigi-c400p/v1/
Tp-link,,"https://static.tp-link.com/2019/201911/20191119/20191118_Datasheet_EAP115 V2 & EAP110 V2 & EAP110-Outdoor V1.pdf,https://static.tp-link.com/2019/201907/20190708/1910012624-Omada Controler-3.2.1-UG.pdf,https://static.tp-link.com/2019/201905/20190530/1910012573-Omada Controler-3.1.13-UG.pdf,https://static.tp-link.com/2019/201903/20190319/1910012506_Omada Controller Software 3.1.4_UG.pdf,https://static.tp-link.com/2018/201811/20181109/1910012484_Omada Controller Software 3.0.5_UG.pdf,https://static.tp-link.com/2018/201810/20181015/1910012479_Omada Controller Software 3.0.2_UG.pdf,https://static.tp-link.com/2018/201807/20180724/1910012394_Omada Controller Software 2.7.0_UG.pdf,https://static.tp-link.com/2017/201711/20171117/1910012227_EAP Controller 2.5_UG.pdf,https://static.tp-link.com/1910012206_EAP Controller_V2.4.8_UG.pdf,https://static.tp-link.com/7106507583_EAP110-Outdoor(EU)(US)_V1_QIG.pdf,https://static.tp-link.com/2018/201805/20180517/1910012409_EAP_UG.pdf",,EAP110-Outdoor,,Omada Cloud SDN Access Points,en,tp-link.com,https://static.tp-link.com/EAP110_Outdoor_1501059253511k.jpg, Datasheet,https://www.tp-link.com/en/support/download/eap110-outdoor/v1/
Tp-link,,"https://static.tp-link.com/upload/product-overview/2021/202107/20210730/EAP Datasheet.pdf,https://www.tp-link.com/us/user-guides/omada-sdn-software-controller/,https://static.tp-link.com/2020/202012/20201223/1910012926-Omada SDN Controller 4.2.4-User Guide.pdf,https://static.tp-link.com/2020/202012/20201223/1910012926-Omada SDN Controller 4.2.4-User Guide.pdf,https://static.tp-link.com/2020/202008/20200821/1910012864-Omada SDN Controller User Guide.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210810/EAP_Overview of Regulatory Compliance.pdf,https://static.tp-link.com/2020/202006/20200619/Omada-EAP-Authentication.pdf,https://static.tp-link.com/2019/201907/20190708/1910012624-Omada Controler-3.2.1-UG.pdf,https://static.tp-link.com/2019/201905/20190530/1910012573-Omada Controler-3.1.13-UG.pdf,https://static.tp-link.com/2019/201903/20190319/1910012506_Omada Controller Software 3.1.4_UG.pdf,https://static.tp-link.com/2018/201811/20181109/1910012484_Omada Controller Software 3.0.5_UG.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210826/1910012995-EAP110_UG.pdf,https://static.tp-link.com/2018/201810/20181015/1910012479_Omada Controller Software 3.0.2_UG.pdf,https://static.tp-link.com/2018/201807/20180724/1910012394_Omada Controller Software 2.7.0_UG.pdf,https://static.tp-link.com/2017/201711/20171117/1910012227_EAP Controller 2.5_UG.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210810/7106509266-EAP225-outdoor_series_IG.pdf",,EAP110-Outdoor,,Omada Cloud SDN Access Points,en,tp-link.com,https://static.tp-link.com/EAP110-Outdoor(EU-US)3.0_normal_1592202926635e.png,Datasheet,https://www.tp-link.com/en/support/download/eap110-outdoor/v3/
Tp-link,,"https://static.tp-link.com/upload/manual/2021/202108/20210818/7106509326_EAP225(US)3.20_IG.pdf,https://static.tp-link.com/2018/201803/20180307/1910012370_Omada Controller Software 2.6.0_UG.pdf",,EAP225,,Omada Cloud SDN Access Points,en,tp-link.com,,Installation Guide,https://www.tp-link.com/en/support/download/eap225/v3.20/
Tp-link,,"https://static.tp-link.com/upload/product-overview/2021/202107/20210730/EAP Datasheet.pdf,https://www.tp-link.com/us/user-guides/omada-sdn-software-controller/,https://static.tp-link.com/2020/202012/20201223/1910012926-Omada SDN Controller 4.2.4-User Guide.pdf,https://static.tp-link.com/2020/202012/20201223/1910012926-Omada SDN Controller 4.2.4-User Guide.pdf,https://static.tp-link.com/2020/202008/20200821/1910012864-Omada SDN Controller User Guide.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210810/EAP_Overview of Regulatory Compliance.pdf,https://static.tp-link.com/2019/201907/20190708/1910012624-Omada Controler-3.2.1-UG.pdf,https://static.tp-link.com/2019/201905/20190530/1910012573-Omada Controler-3.1.13-UG.pdf,https://static.tp-link.com/2019/201903/20190319/1910012506_Omada Controller Software 3.1.4_UG.pdf,https://static.tp-link.com/2018/201811/20181109/1910012484_Omada Controller Software 3.0.5_UG.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210826/1910012995-EAP110_UG.pdf,https://static.tp-link.com/2018/201810/20181015/1910012479_Omada Controller Software 3.0.2_UG.pdf,https://static.tp-link.com/2018/201807/20180724/1910012394_Omada Controller Software 2.7.0_UG.pdf,https://static.tp-link.com/2018/201803/20180307/1910012370_Omada Controller Software 2.6.0_UG.pdf,https://static.tp-link.com/2017/201711/20171117/1910012227_EAP Controller 2.5_UG.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210810/7106509267_EAP225_IG.pdf",,EAP225,,Omada Cloud SDN Access Points,en,tp-link.com,https://static.tp-link.com/EAP115(EU)4.0-F_normal_1593323197059j.png,Datasheet,https://www.tp-link.com/en/support/download/eap225/v3/
Tp-link,,"https://static.tp-link.com/upload/product-overview/2021/202109/20210909/VIGI C300HP-4&VIGI C300HP-6(UN)2.0_Datasheet.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210826/7106509297_VIGI C300HP-4(UN)_QIG_V1.pdf,https://www.tp-link.com/us/user-guides/vigi-security-manager/",,VIGI C300HP,,VIGI Surveillance VIGI Network Camera,en,tp-link.com,https://static.tp-link.com/VIGIC300HP02normal_1614828401872W.jpg,Datasheet,https://www.tp-link.com/en/support/download/vigi-c300hp/v2/
Tp-link,,"https://static.tp-link.com/7106507003_LB(E26)(E27)_QIG.pdf,https://static.tp-link.com/1910011976_LB(E26)(E27)_UG.pdf",,LB130,,Smart Home Smart Bulbs,en,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/en/support/download/lb130/v2/
Tp-link,,"https://static.tp-link.com/product-overview/2021/202107/20210719/Controller Datasheet.pdf,https://static.tp-link.com/2019/201907/20190708/1910012624-Omada Controler-3.2.1-UG.pdf,https://static.tp-link.com/2019/201905/20190530/1910012573-Omada Controler-3.1.13-UG.pdf,https://static.tp-link.com/2019/201903/20190319/1910012506_Omada Controller Software 3.1.4_UG.pdf,https://static.tp-link.com/2018/201811/20181109/1910012484_Omada Controller Software 3.0.5_UG.pdf,https://static.tp-link.com/2018/201810/20181015/1910012479_Omada Controller Software 3.0.2_UG.pdf,https://static.tp-link.com/2018/201807/20180724/1910012394_Omada Controller Software 2.7.0_UG.pdf,https://static.tp-link.com/2018/201803/20180307/1910012370_Omada Controller Software 2.6.0_UG.pdf",,Omada Software Controller,,Omada Cloud SDN Controllers,en,tp-link.com,https://static.tp-link.com/Software_Controller_normal_1592202351125k.png, Datasheet,https://www.tp-link.com/en/support/download/omada-software-controller/v3/
Tp-link,,"https://static.tp-link.com/7106507003_LB(E26)(E27)_QIG.pdf,https://static.tp-link.com/1910011976_LB(E26)(E27)_UG.pdf",,LB110,,Smart Home Smart Bulbs,en,tp-link.com,https://static.tp-link.com/LB-110_1488363916652j.jpg,Quick Installation Guide,https://www.tp-link.com/en/support/download/lb110/v2/
Tp-link,,"https://static.tp-link.com/product-overview/2021/202107/20210719/Controller Datasheet.pdf,https://static.tp-link.com/manual/2021/202107/20210714/1910013060-Omada SDN Controller User Guide.pdf,https://www.tp-link.com/us/user-guides/omada-sdn-software-controller/,https://static.tp-link.com/2020/202012/20201223/1910012926-Omada SDN Controller 4.2.4-User Guide.pdf,https://static.tp-link.com/2020/202012/20201223/1910012926-Omada SDN Controller 4.2.4-User Guide.pdf,https://static.tp-link.com/2020/202008/20200821/1910012864-Omada SDN Controller User Guide.pdf",,Omada Software Controller,,Omada Cloud SDN Controllers,en,tp-link.com,https://static.tp-link.com/Omada_Software_Controller_1.0_1_normal_1592538078611s.png, Datasheet,https://www.tp-link.com/en/support/download/omada-software-controller/v4/
Tp-link,,"https://static.tp-link.com/2017/201711/20171117/1910012227_EAP Controller 2.5_UG.pdf,https://static.tp-link.com/1910012206_EAP Controller_V2.4.8_UG.pdf",,Omada Software Controller,,Omada Cloud SDN Controllers,en,tp-link.com,,User Guide,https://www.tp-link.com/en/support/download/omada-software-controller/v1/
Tp-link,,"https://static.tp-link.com/product-overview/2021/202106/20210610/VIGI C300HP-4&VIGI C300HP-6(UN)1.0_Datasheet.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210826/7106509297_VIGI C300HP-4(UN)_QIG_V1.pdf,https://www.tp-link.com/us/user-guides/vigi-security-manager/",,VIGI C300HP,,VIGI Surveillance VIGI Network Camera,en,tp-link.com,https://static.tp-link.com/VIGIC300HP02normal_1614828401872W.jpg,Datasheet,https://www.tp-link.com/en/support/download/vigi-c300hp/v1/
Tp-link,,"https://static.tp-link.com/2020/202007/20200706/1910012828_HS220(US)_UG_REV1.0.1.pdf,https://static.tp-link.com/2020/202011/20201116/7106508991_HS200(US)_QIG_V1.pdf",,HS220,,Smart Home Smart Switches,en,tp-link.com,https://static.tp-link.com/一级_1521010661675o.jpg,User Guide,https://www.tp-link.com/en/support/download/hs220/v1/
Tp-link,,"https://static.tp-link.com/1910011976_LB(E26)(E27)_UG.pdf,https://static.tp-link.com/7106507003_LB(E26)(E27)_QIG.pdf",,LB120,,Smart Home Smart Bulbs,en,tp-link.com,,User Guide,https://www.tp-link.com/en/support/download/lb120/v2/
Tp-link,,"https://static.tp-link.com/2019/201903/20190305/LB100(E27)_Datasheet.pdf,https://static.tp-link.com/1910011976_LB(E26)(E27)_UG.pdf,https://static.tp-link.com/2017/201712/20171201/7106507752_LBKB_QIG.pdf,https://static.tp-link.com/2017/201712/20171201/7106507752_LBKB_QIG.pdf,https://static.tp-link.com/2017/201712/20171201/1910012215_LBKB_UG.pdf",,LB100,,Smart Home Smart Bulbs,en,tp-link.com,https://static.tp-link.com/res/images/products/LB100_un_V1_default.jpg,Datasheet,https://www.tp-link.com/en/support/download/lb100/v1/
Tp-link,,"https://static.tp-link.com/2019/201903/20190305/LB120(E27)_Datasheet.pdf,https://static.tp-link.com/2017/201712/20171201/1910012215_LBKB_UG.pdf,https://static.tp-link.com/2017/201712/20171201/7106507752_LBKB_QIG.pdf,https://static.tp-link.com/2017/201712/20171201/7106507752_LBKB_QIG.pdf,https://static.tp-link.com/2017/201712/20171201/1910012215_LBKB_UG.pdf",,LB120,,Smart Home Smart Bulbs,en,tp-link.com,https://static.tp-link.com/LB120（US）1.0_1473152981214p.jpg,Datasheet,https://www.tp-link.com/en/support/download/lb120/v1/
Tp-link,,"https://static.tp-link.com/1910011976_LB(E26)(E27)_UG.pdf,https://static.tp-link.com/7106507003_LB(E26)(E27)_QIG.pdf",,LB100,,Smart Home Smart Bulbs,en,tp-link.com,,User Guide,https://www.tp-link.com/en/support/download/lb100/v2/
Tp-link,,"https://static.tp-link.com/2020/202008/20200826/KL110(EU)1.0_Datasheet_200824 updated.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210819/7106508899_KL1XX(US)_QIG_V1.pdf,https://static.tp-link.com/2021/202103/20210311/7106509166_KL1 Series3.0_(27languages)_QIG_V1.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210819/7106508899_KL1XX(US)_QIG_V1.pdf,https://static.tp-link.com/2020/202003/20200318/1910012425_KL1XX_UG_V1.pdf",,KL110,,Smart Home Smart Bulbs,en,tp-link.com,https://static.tp-link.com/KL110(EU)1.0-1_normal_1584416396663k.jpg,Datasheet,https://www.tp-link.com/en/support/download/kl110/v1/
Tp-link,,"https://static.tp-link.com/2020/202010/20201019/KL110(UN)2.0_Datasheet.pdf,https://static.tp-link.com/2021/202105/20210513/7106509207_KL1XX(US)_QIG_V1.pdf,https://static.tp-link.com/upload/manual/2021/202109/20210916/1910013016_KL1XX(US)_UG_V1.pdf",,KL110,,Smart Home Smart Bulbs,en,tp-link.com,https://static.tp-link.com/List-page_normal_1609740460536w.png,Datasheet,https://www.tp-link.com/en/support/download/kl110/v2/
Tp-link,,https://static.tp-link.com/2021/202105/20210512/1910013028_HS220(US)_UG_REV3.0.0.pdf,,HS220,,Smart Home Smart Switches,en,tp-link.com,,User Guide,https://www.tp-link.com/en/support/download/hs220/v3/
Tp-link,,"https://static.tp-link.com/2020/202010/20201019/KL130B(UN)2.0_Datasheet.pdf,https://static.tp-link.com/upload/manual/2021/202109/20210916/1910013016_KL1XX(US)_UG_V1.pdf",,KL130B,,Smart Home Smart Bulbs,en,tp-link.com,https://static.tp-link.com/一级列表页_normal_1606296477391p.png,Datasheet,https://www.tp-link.com/en/support/download/kl130b/v2/
Tp-link,,"https://static.tp-link.com/2020/202008/20200826/KL130(EU)1.0_Datasheet_200824 updated.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210819/7106508899_KL1XX(US)_QIG_V1.pdf,https://static.tp-link.com/2021/202103/20210311/7106509166_KL1 Series3.0_(27languages)_QIG_V1.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210819/7106508899_KL1XX(US)_QIG_V1.pdf,https://static.tp-link.com/2020/202003/20200318/1910012425_KL1XX_UG_V1.pdf",,KL130,,Smart Home Smart Bulbs,en,tp-link.com,https://static.tp-link.com/KL130(EU)1.0-1_normal_1584416453289y.jpg,Datasheet,https://www.tp-link.com/en/support/download/kl130/v1/
Tp-link,,"https://static.tp-link.com/2020/202010/20201019/KL130(UN)2.0_Datasheet.pdf,https://static.tp-link.com/2021/202105/20210513/7106509207_KL1XX(US)_QIG_V1.pdf,https://static.tp-link.com/upload/manual/2021/202109/20210916/1910013016_KL1XX(US)_UG_V1.pdf",,KL130,,Smart Home Smart Bulbs,en,tp-link.com,https://static.tp-link.com/一级列表页_normal_1608865147370w.png,Datasheet,https://www.tp-link.com/en/support/download/kl130/v2/
Tp-link,,"https://static.tp-link.com/2020/202008/20200826/KL130B(UN)1.0_Datasheet_200824 updated.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210819/7106508899_KL1XX(US)_QIG_V1.pdf,https://static.tp-link.com/2020/202003/20200318/1910012583_KL1XXB_UG_V1.pdf",,KL130B,,Smart Home Smart Bulbs,en,tp-link.com,https://static.tp-link.com/KL130B(AU)1.0_normal_1585642454547n.jpg,Datasheet,https://www.tp-link.com/en/support/download/kl130b/v1/
Tp-link,,"https://static.tp-link.com/2020/202010/20201019/KL110B(UN)2.0_Datasheet.pdf,https://static.tp-link.com/upload/manual/2021/202109/20210916/1910013016_KL1XX(US)_UG_V1.pdf",,KL110B,,Smart Home Smart Bulbs,en,tp-link.com,https://static.tp-link.com/list_page_normal_1608618180192c.png,Datasheet,https://www.tp-link.com/en/support/download/kl110b/v2/
Tp-link,,https://static.tp-link.com/2021/202105/20210513/7106509207_KL1XX(US)_QIG_V1.pdf,,KL110,,Smart Home Smart Bulbs,en,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/en/support/download/kl110/v3/
Tp-link,,https://static.tp-link.com/2021/202105/20210513/7106509207_KL1XX(US)_QIG_V1.pdf,,KL130,,Smart Home Smart Bulbs,en,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/en/support/download/kl130/v3/
Tp-link,,"https://static.tp-link.com/2020/202008/20200826/KL110B(UN)1.0_Datasheet_200824 updated.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210819/7106508899_KL1XX(US)_QIG_V1.pdf,https://static.tp-link.com/2020/202003/20200318/1910012583_KL1XXB_UG_V1.pdf",,KL110B,,Smart Home Smart Bulbs,en,tp-link.com,https://static.tp-link.com/KL110B(AU)1.0_normal_1585642419600l.jpg,Datasheet,https://www.tp-link.com/en/support/download/kl110b/v1/
Tp-link,,"https://static.tp-link.com/res/down/doc/HS200_Datasheet.pdf,https://static.tp-link.com/2020/202011/20201116/7106508991_HS200(US)_QIG_V1.pdf,https://static.tp-link.com/HS200_V1_Quick Installation Guide.pdf,https://static.tp-link.com/HS200_V1_User Guide.pdf",,HS200,,Smart Home Smart Switches,en,tp-link.com,https://static.tp-link.com/res/images/products/HS200_un_V1_default.jpg,Datasheet,https://www.tp-link.com/en/support/download/hs200/v1/
Tp-link,,https://static.tp-link.com/2020/202011/20201116/7106508991_HS200(US)_QIG_V1.pdf,,HS200,,Smart Home Smart Switches,en,tp-link.com,https://static.tp-link.com/res/images/products/HS200_un_V1_default.jpg,Quick Installation Guide,https://www.tp-link.com/en/support/download/hs200/v3/
Tp-link,,https://static.tp-link.com/2020/202011/20201116/7106508991_HS200(US)_QIG_V1.pdf,,HS200,,Smart Home Smart Switches,en,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/en/support/download/hs200/v4/
Tp-link,,https://static.tp-link.com/2020/202011/20201116/7106508991_HS200(US)_QIG_V1.pdf,,HS200,,Smart Home Smart Switches,en,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/en/support/download/hs200/v2/
Tp-link,,"https://static.tp-link.com/2019/201903/20190305/LB130(E27)_Datasheet.pdf,https://static.tp-link.com/2017/201712/20171201/1910012215_LBKB_UG.pdf,https://static.tp-link.com/2017/201712/20171201/7106507752_LBKB_QIG.pdf,https://static.tp-link.com/2017/201712/20171201/1910012215_LBKB_UG.pdf",,LB130,,Smart Home Smart Bulbs,en,tp-link.com,https://static.tp-link.com/lb130_1477533642114j.jpg,Datasheet,https://www.tp-link.com/en/support/download/lb130/v1/
Tp-link,,"https://static.tp-link.com/2019/201903/20190305/LB110(E27)_Datasheet.pdf,https://static.tp-link.com/2017/201712/20171201/1910012215_LBKB_UG.pdf,https://static.tp-link.com/2017/201712/20171201/7106507752_LBKB_QIG.pdf,https://static.tp-link.com/2017/201712/20171201/7106507752_LBKB_QIG.pdf,https://static.tp-link.com/2017/201712/20171201/1910012215_LBKB_UG.pdf",,LB110,,Smart Home Smart Bulbs,en,tp-link.com,https://static.tp-link.com/LB-110_1488363916652j.jpg,Datasheet,https://www.tp-link.com/en/support/download/lb110/v1/
Tp-link,,"https://static.tp-link.com/2020/202008/20200826/KL60B(UN)1.0_Datasheet_200821 updated.pdf,https://static.tp-link.com/2020/202007/20200716/7106508899_KL1XX(US)_QIG_V1.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210806/1910012650_KL50B&KL60B_UG_V1_add reset.pdf,https://static.tp-link.com/upload/manual/2021/202108/20210819/7106508899_KL1XX(US)_QIG_V1.pdf",,KL60B,,Smart Home Smart Bulbs,en,tp-link.com,https://static.tp-link.com/KL60B_Setup_images_UN_02_normal_1586241726254l.png,Datasheet,https://www.tp-link.com/en/support/download/kl60b/v1/
Tp-link,,https://static.tp-link.com/upload/manual/2021/202108/20210819/7106508899_KL1XX(US)_QIG_V1.pdf,,KL60B,,Smart Home Smart Bulbs,en,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/en/support/download/kl60b/v2.8/
Tp-link,,https://static.tp-link.com/upload/manual/2021/202108/20210819/7106508899_KL1XX(US)_QIG_V1.pdf,,KL60B,,Smart Home Smart Bulbs,en,tp-link.com,,Quick Installation Guide,https://www.tp-link.com/en/support/download/kl60b/v2/
Tp-link,,"https://static.tp-link.com/2021/202102/20210220/KL430(UN)&KL430E(UN)_2.0 Datasheet.pdf,https://static.tp-link.com/manual/2021/202106/20210624/1910012929_KL430&KL430E_UG_REV2.0.0.pdf,https://static.tp-link.com/upload/manual/2021/202109/20210916/7106509259_KL430(UN)_QIG（27Lanuages）_QIG_V1.pdf",,KL430E,,Smart Home Smart Bulbs,en,tp-link.com,,Datasheet,https://www.tp-link.com/en/support/download/kl430e/v2/
Tp-link,,"https://static.tp-link.com/manual/2021/202106/20210624/1910012929_KL430&KL430E_UG_REV2.0.0.pdf,https://static.tp-link.com/upload/manual/2021/202109/20210916/7106509259_KL430(UN)_QIG（27Lanuages）_QIG_V1.pdf",,KL430,,Smart Home Smart Bulbs,en,tp-link.com,https://static.tp-link.com/KL430-SetupImagenormal_1603181516431q.jpg,User Guide,https://www.tp-link.com/en/support/download/kl430/v2/
Tp-link,,"https://static.tp-link.com/manual/2021/202106/20210624/1910012929_KL430&KL430E_UG_REV2.0.0.pdf,https://static.tp-link.com/2020/202011/20201126/1910012929_KL430&KL430E_UG_REV2.0.0.pdf",,KL430E,,Smart Home Smart Bulbs,en,tp-link.com,https://static.tp-link.com/KL430E_Product_Image_1040px_normal_1591775935224i.jpg,User Guide,https://www.tp-link.com/en/support/download/kl430e/v1/
